difficulty	writtenForm	reading	writtenFormWrongAnswers	readingWrongAnswers
3	閂	かんぬき	鍵|錠|鎖|戸栓|引手	かんぬぎ|かんぬけ|かんぬきい|かぬき|かんぬこ
3	撥	ばち	鼓|笙|鉦|笛|琴	ぱち|ばじ|ばちい|ばて|ばつ
3	鼓	つづみ	太鼓|笙|鉦|笛|琴	つつみ|つづび|つづめ|つづみい|つずみ
3	笙	しょう	笛|鼓|鉦|琴|琵琶	じょう|しょうう|しょ|しょうい|しゃう
3	鉦	かね	鈴|鐸|鼓|笙|銅鑼	がね|かねい|かれ|かぬ|かに
3	流離う	さすらう	彷徨う|漂う|歩む|巡る|迷う	さずらう|さすらおう|さすらえ|さすろう|さすらうう
3	彷徨う	さまよう	流離う|迷う|漂う|巡る|歩む	ざまよう|さまよおう|さまよえ|さまゆう|さまようう
3	疎ましい	うとましい	煩わしい|忌々しい|喧しい|姦しい|甚だしい	うどましい|うとまじい|うとまし|うとましいい|うともし
3	姦しい	かしましい	喧しい|騒がしい|煩わしい|疎ましい|甚だしい	がしましい|かじましい|かしまし|かしましいい|かしめしい
4	松毬	まつぼっくり	旋風|収斂|豪猪|心太|顰蹙	まがまがしい|おびただしい|とうもろこし|うやうやしい|おぼつかない
4	啄木鳥	きつつき	合歓木|仙人掌|無花果|柳葉魚|不知火	きつりつ|ねむのき|きくらげ|なだめる|ためらう
4	馴鹿	となかい	老獪|頑迷|所謂|水黽|鴛鴦	ろうかい|がんめい|しらぬい|ぜんまい|まばゆい
4	戦く	おののく	嗜む|蔑む|貪る|嘲る|偏に	おしどり|おもざし|いちじく|むさぼる|いわゆる
4	徐に	おもむろに	弄ぶ|偏に|戦く|貪る|蔑む	おぼろづき|おみなえし|おぞましい|やまあらし|ところてん
4	仙人掌	さぼてん	柳葉魚|不知火|翻車魚|合歓木|無花果	さげすむ|いちじく|ししゃも|おもざし|まんぼう
4	玉蜀黍	とうもろこし	女郎花|石楠花|百日紅|居丈高|合歓木	おびただしい|うやうやしい|まつぼっくり|まがまがしい|おぼつかない
4	鸚鵡	おうむ	御櫃|野分|手枷|忸怩|跋扈	すくむ|おひつ|おろし|てかせ|やませ
4	水黽	あめんぼ	足枷|鮟鱇|頑迷|老獪|雪洞	あざける|あしかせ|あんこう|いさりび|ろうかい
4	悍ましい	おぞましい	覚束ない|禍々しい|忌々しい|清々しい|甚だしい	おみなえし|おぼろづき|おもむろに|いたけだか|さるすべり
4	石楠花	しゃくなげ	百日紅|居丈高|女郎花|柳葉魚|不知火	しゅうれん|いたけだか|いつくしむ|おみなえし|さるすべり
4	木槿	むくげ	鸚鵡|忸怩|軍鶏|御櫃|野分	むせぶ|むせる|むじな|おひつ|ねじる
4	百日紅	さるすべり	女郎花|居丈高|石楠花|仙人掌|不知火	いつくしむ|しゃくなげ|いたけだか|おみなえし|しゅうれん
4	合歓木	ねむのき	啄木鳥|柳葉魚|無花果|不知火|仙人掌	きつつき|いちじく|なだめる|ししゃも|さぼてん
4	翻車魚	まんぼう	合歓木|無花果|柳葉魚|啄木鳥|不知火	ためらう|まばゆい|あんこう|くんぷう|ぼうよう
4	女郎花	おみなえし	居丈高|百日紅|石楠花|玉蜀黍|仙人掌	おぞましい|おぼろづき|おもむろに|やまあらし|いつくしむ
4	海胆	うに	独活|南風|齟齬|稀有|海鞘	うど|こち|はえ|けう|ほや
4	馬酔木	あせび	鹿尾菜|仙人掌|柳葉魚|合歓木|不知火	むせる|ひじき|すくむ|のわき|らっこ
4	薺	なずな	狢|鶫|鰊|颪|靨	むじな|なまこ|にしん|おろし|うずら
4	独活	うど	海胆|南風|稀有|齟齬|海鞘	うに|けう|そご|こち|ほや
4	薇	ぜんまい	鰰|鵯|鶉|狢|鶫	ろうかい|となかい|がんめい|しらぬい|まばゆい
4	鴛鴦	おしどり	雪洞|馴鹿|水黽|雀斑|翡翠	ひよどり|おののく|ぼんぼり|おもざし|かもしか
4	翡翠	かわせみ	羚羊|屹立|鴛鴦|水黽|雪洞	かもしか|さげすむ|おしどり|ひとえに|むさぼる
4	海鼠	なまこ	海獺|跋扈|鸚鵡|躑躅|手枷	らっこ|ばっこ|なずな|かわす|やませ
4	顰蹙	ひんしゅく	旋風|豪猪|蹂躙|心太|収斂	おぼろづき|やまあらし|おもむろに|もてあそぶ|しゅうれん
4	鶉	うずら	鶫|薺|颪|狢|轍	にしん|おろし|えくぼ|わだち|つぐみ
4	鵯	ひよどり	薇|鰰|鰊|鶫|颪	おしどり|ぼんぼり|ひとえに|はたはた|ぜんまい
4	齟齬	そご	海鞘|稀有|独活|海胆|南風	うに|はえ|けう|こち|うど
4	柳葉魚	ししゃも	不知火|啄木鳥|仙人掌|翻車魚|無花果	しきりに|しらぬい|きつつき|なだめる|いちじく
4	鮟鱇	あんこう	薫風|足枷|茫洋|水黽|漁火	あざける|あしかせ|くんぷう|あめんぼ|ぼうよう
4	鰊	にしん	颪|鶉|鶫|薺|狢	おろし|わだち|なずな|うずら|つぐみ
4	海獺	らっこ	跋扈|海鼠|野分|躑躅|木槿	ばっこ|なまこ|のわき|むせぶ|じくじ
4	翳す	かざす	躱す|竦む|捩る|咽ぶ|蔑む	かわす|むせぶ|やませ|おひつ|ねじる
4	貂	てん	鵺|鰊|颪|轍|狢	ぬえ|はえ|そご|うに|けう
4	豪猪	やまあらし	蹂躙|収斂|顰蹙|心太|旋風	おみなえし|ところてん|つむじかぜ|もてあそぶ|おもむろに
4	狢	むじな	薺|轍|鰊|鶫|颪	なずな|むせぶ|むくげ|むせる|えくぼ
4	土豚	つちぶた	雀斑|馴鹿|水黽|鴛鴦|翡翠	はたはた|かもしか|さげすむ|たしなむ|いさりび
4	羚羊	かもしか	翡翠|鳩尾|足枷|雪洞|薫風	かわせみ|あざける|つちぶた|あんこう|あしかせ
4	軍鶏	しゃも	山背|海獺|跋扈|忸怩|木槿	てかせ|ねじる|むせぶ|おひつ|のわき
4	鶫	つぐみ	颪|轍|狢|鰊|靨	つつじ|わだち|なずな|むじな|にしん
4	鵺	ぬえ	貂|轍|鶉|靨|薺	はえ|てん|けう|うに|ほや
4	躱す	かわす	翳す|竦む|捩る|咽ぶ|蔑む	かざす|やませ|おひつ|ねじる|じくじ
4	蛞蝓	なめくじ	所謂|足枷|馴鹿|雀斑|木耳	なだめる|きくらげ|きつりつ|あざける|がんめい
4	面差し	おもざし	躊躇う|宥める|頻りに|目映い|噎せる	おしどり|おののく|ためらう|きつつき|ししゃも
4	海鞘	ほや	齟齬|海胆|稀有|独活|東風	こち|はえ|そご|うに|うど
4	鹿尾菜	ひじき	馬酔木|啄木鳥|合歓木|無花果|不知火	のわき|あせび|むせる|おうむ|なまこ
4	心太	ところてん	収斂|蹂躙|旋風|豪猪|顰蹙	しゅうれん|じゅうりん|つむじかぜ|おもむろに|ひんしゅく
4	所謂	いわゆる	漁火|雀斑|木耳|翡翠|鮟鱇	あざける|むさぼる|いさりび|なだめる|いちじく
4	鰰	はたはた	薇|鵯|薺|鰊|狢	つちぶた|ぜんまい|ひよどり|あざける|かもしか
4	躊躇う	ためらう	目映い|面差し|頻りに|宥める|慈しむ	まんぼう|あんこう|くんぷう|たしなむ|ぼうよう
4	噎せる	むせる	宥める|面差し|躊躇う|頻りに|目映い	むせぶ|むくげ|ねじる|むじな|あせび
4	咽ぶ	むせぶ	竦む|躱す|翳す|捩る|貪る	むせる|むくげ|むじな|やませ|のわき
4	捩る	ねじる	竦む|躱す|咽ぶ|翳す|貪る	むせる|かわす|のわき|しゃも|かざす
4	忸怩	じくじ	躑躅|跋扈|手枷|海鼠|海獺	つつじ|のわき|すくむ|むせぶ|しゃも
4	貪る	むさぼる	嘲る|偏に|戦く|蔑む|嗜む	あざける|いわゆる|なだめる|あんこう|つちぶた
4	慈しむ	いつくしむ	頻りに|目映い|宥める|躊躇う|面差し	いたけだか|さるすべり|おみなえし|しゃくなげ|もてあそぶ
4	宥める	なだめる	目映い|躊躇う|面差し|頻りに|噎せる	むさぼる|なめくじ|いわゆる|あざける|さぼてん
4	老獪	ろうかい	馴鹿|頑迷|鴛鴦|翡翠|鮟鱇	となかい|がんめい|ぜんまい|しらぬい|まばゆい
4	頑迷	がんめい	馴鹿|老獪|鴛鴦|翡翠|鮟鱇	となかい|ろうかい|ぜんまい|しらぬい|まばゆい
4	茫洋	ぼうよう	鮟鱇|薫風|雪洞|木耳|雀斑	くんぷう|あんこう|ぼんぼり|まんぼう|ためらう
4	蹂躙	じゅうりん	収斂|心太|豪猪|旋風|朧月	ところてん|しゅうれん|おぼろづき|もてあそぶ|おもむろに
4	跋扈	ばっこ	海獺|海鼠|野分|軍鶏|木槿	らっこ|なまこ|のわき|ねじる|やませ
4	収斂	しゅうれん	蹂躙|心太|旋風|顰蹙|朧月	ところてん|じゅうりん|しゃくなげ|もてあそぶ|ひんしゅく
4	躑躅	つつじ	忸怩|海鼠|御櫃|軍鶏|山背	じくじ|つぐみ|しゃも|てかせ|おうむ
4	屹立	きつりつ	木耳|鮟鱇|鴛鴦|水黽|翡翠	きつつき|きくらげ|かわせみ|ぼんぼり|あめんぼ
4	嗜む	たしなむ	蔑む|偏に|嘲る|貪る|戦く	さげすむ|ためらう|いさりび|むさぼる|いわゆる
4	朧月	おぼろづき	旋風|収斂|心太|顰蹙|蹂躙	おもむろに|おみなえし|おぞましい|やまあらし|もてあそぶ
4	蔑む	さげすむ	嗜む|嘲る|戦く|貪る|偏に	たしなむ|さぼてん|むさぼる|みぞおち|くんぷう
4	漁火	いさりび	所謂|屹立|水黽|鴛鴦|老獪	いわゆる|いちじく|あしかせ|くんぷう|むさぼる
4	不知火	しらぬい	柳葉魚|啄木鳥|無花果|翻車魚|合歓木	まばゆい|しきりに|ししゃも|ろうかい|がんめい
4	嘲る	あざける	貪る|蔑む|戦く|嗜む|偏に	あめんぼ|あんこう|むさぼる|あしかせ|いわゆる
4	竦む	すくむ	翳す|咽ぶ|捩る|躱す|蔑む	おうむ|ねじる|むせぶ|じくじ|かざす
4	足枷	あしかせ	鮟鱇|水黽|木耳|所謂|馴鹿	あめんぼ|あざける|あんこう|かわせみ|みぞおち
4	颪	おろし	鰊|靨|轍|狢|薺	おうむ|おひつ|つぐみ|わだち|なずな
4	野分	のわき	手枷|躑躅|跋扈|忸怩|軍鶏	ひじき|てかせ|じくじ|ねじる|むせぶ
4	旋風	つむじかぜ	豪猪|心太|蹂躙|収斂|朧月	もてあそぶ|ひんしゅく|おぼろづき|しゅうれん|おもむろに
4	東風	こち	稀有|海鞘|独活|海胆|齟齬	うど|けう|うに|そご|はえ
4	南風	はえ	稀有|海鞘|東風|齟齬|独活	ぬえ|こち|ほや|けう|そご
4	山背	やませ	手枷|跋扈|躑躅|海獺|軍鶏	てかせ|むせぶ|おひつ|なまこ|かわす
4	薫風	くんぷう	茫洋|鮟鱇|羚羊|土豚|木耳	ぼうよう|あんこう|まんぼう|ためらう|おののく
4	雪洞	ぼんぼり	鴛鴦|茫洋|屹立|雀斑|鳩尾	ぼうよう|おしどり|ひよどり|きくらげ|きつりつ
4	手枷	てかせ	山背|海鼠|忸怩|跋扈|躑躅	やませ|むせぶ|のわき|ねじる|すくむ
4	恭しい	うやうやしい	夥しい|慈しむ|目映い|宥める|面差し	おびただしい|まがまがしい|おぼつかない|とうもろこし|まつぼっくり
4	轍	わだち	鶫|靨|颪|薺|鰊	おろし|むじな|なずな|にしん|えくぼ
4	覚束ない	おぼつかない	禍々しい|悍ましい|煩わしい|清々しい|忌々しい	おびただしい|まがまがしい|うやうやしい|とうもろこし|いきせききる
4	居丈高	いたけだか	百日紅|女郎花|石楠花|無花果|啄木鳥	いつくしむ|さるすべり|おみなえし|しゃくなげ|じゅうりん
4	息急き切る	いきせききる	紛らわしい|覚束ない|禍々しい|悍ましい|忌々しい	まがまがしい|おぼつかない|うやうやしい|おびただしい|とうもろこし
4	偏に	ひとえに	戦く|貪る|蔑む|嘲る|嗜む	しきりに|ひよどり|きつりつ|そばかす|ぼんぼり
4	頻りに	しきりに	面差し|宥める|躊躇う|目映い|慈しむ	ししゃも|しらぬい|ひとえに|まんぼう|さぼてん
4	御櫃	おひつ	鸚鵡|忸怩|海獺|木槿|手枷	おうむ|おろし|むくげ|てかせ|ねじる
4	稀有	けう	海胆|東風|齟齬|南風|独活	ほや|こち|うど|うに|そご
4	禍々しい	まがまがしい	覚束ない|悍ましい|清々しい|煩わしい|甚だしい	おびただしい|うやうやしい|おぼつかない|まつぼっくり|とうもろこし
4	夥しい	おびただしい	恭しい|慈しむ|目映い|面差し|頻りに	うやうやしい|まがまがしい|おぼつかない|とうもろこし|まつぼっくり
4	鳩尾	みぞおち	茫洋|老獪|漁火|所謂|雀斑	なめくじ|きくらげ|くんぷう|あんこう|ぼんぼり
4	目映い	まばゆい	頻りに|躊躇う|面差し|宥める|慈しむ	しらぬい|まんぼう|となかい|ろうかい|がんめい
4	靨	えくぼ	狢|鶫|轍|薺|鶉	にしん|おろし|わだち|なずな|むじな
4	弄ぶ	もてあそぶ	徐に|偏に|嗜む|蔑む|貪る	ところてん|しゅうれん|ひんしゅく|おぼろづき|おもむろに
4	雀斑	そばかす	老獪|所謂|鴛鴦|馴鹿|鳩尾	なめくじ|ろうかい|がんめい|ぼうよう|きつりつ
4	無花果	いちじく	啄木鳥|不知火|柳葉魚|仙人掌|合歓木	いさりび|おののく|いわゆる|まんぼう|ためらう
4	木耳	きくらげ	屹立|茫洋|頑迷|老獪|翡翠	きつりつ|きつつき|あざける|いさりび|いわゆる
4	樒	しきみ	榊|柊|椿|槙|楮	せきみ|しきめ|しけみ|さきみ|しきま
4	槐	えんじゅ	楡|榎|楝|栴檀|欅	いんじゅ|えんじゃ|えむじゅ|おんじゅ|えんじょ
4	楝	おうち	槐|楡|榎|栴檀|柾	ううち|おうて|おおち|あうち|おうた
4	梓	あずさ	楮|榎|楢|欅|槙	えずさ|あずせ|あぞさ|おずさ|あずそ
4	楮	こうぞ	三椏|桑|梶|榊|柞	くうぞ|こうず|こおぞ|かうぞ|こうざ
4	三椏	みつまた	楮|木賊|菅|芒|葛	めつまた|みつまて|みつめた|みとまた|まつまた
4	木天蓼	またたび	木通|山帰来|五加|茱萸|枸杞	めたたび|またたべ|またてび|まてたび|もたたび
4	枸橘	からたち	柚子|柑子|山椒|金柑|檸檬	けらたち|からたて|からてち|かれたち|こらたち
4	棗	なつめ	茱萸|枇杷|金柑|胡桃|柘榴	ねつめ|なつみ|なとめ|のつめ|なつも
4	柘植	つげ	柾|槙|楮|榊|樫	とげ|つぎ|てげ|つご|づげ
4	欅	けやき	楢|樫|椎|楡|槐	きやき|けやけ|けよき|こやき|けやか
4	柾	まさき	柘植|槙|榊|楮|欅	めさき|まさけ|ませき|もさき|まさか
4	槙	まき	柾|榊|柘植|樫|楢	めき|まけ|もき|まか|なき
4	椈	ぶな	楢|樫|椎|欅|楡	ぼな|ぶね|べな|ぶの|ふな
4	梧桐	あおぎり	梓|楸|榎|槐|栴檀	えおぎり|あおぎれ|あおげり|あうぎり|おおぎり
4	榛	はんのき	楢|樫|椎|梓|楡	へんのき|はんのけ|はんぬき|はむのき|ほんのき
4	栴檀	せんだん	槐|楝|梧桐|欅|楡	しんだん|せんだむ|せんでん|せむだん|そんだん
4	無患子	むくろじ	胡桃|茱萸|棗|山査子|枸杞	もくろじ|むくろぜ|むくるじ|むころじ|めくろじ
4	皂莢	さいかち	槐|楝|栴檀|無患子|楮	せいかち|さいかて|さいけち|さえかち|そいかち
4	海棠	かいどう	山茶花|沈丁花|石楠花|木槿|撫子	けいどう|かいどお|かいづう|かえどう|こいどう
4	鴨跖草	つゆくさ	撫子|竜胆|桔梗|蓬|薺	とゆくさ|つゆくせ|つゆこさ|つよくさ|てゆくさ
4	菅	すげ	蒲|葦|茅|藺|芒	そげ|すぎ|せげ|すご|ずげ
4	蓼	たで	芹|蕗|薺|蓬|茗荷	てで|たぢ|とで|たど|だで
4	苧麻	ちょま	麻|藺|葛|楮|芒	ちゃま|ちょめ|ちゅま|ちょも|てょま
4	羊歯	しだ	薇|蕨|苔|藻|蓬	せだ|しで|さだ|しど|じだ
4	蕺草	どくだみ	蓼|蓬|薺|芹|蕗	づくだみ|どくだめ|どくでみ|どこだみ|だくだみ
4	虎耳草	ゆきのした	雪割草|福寿草|撫子|竜胆|桔梗	よきのした|ゆきのして|ゆきぬした|ゆけのした|ゆきのせた
4	鹿茸	ろくじょう	鹿角|角茸|麝香|羚羊|鹿皮	るくじょう|ろくじょお|ろくじゃう|ろこじょう|らくじょう
4	慈姑	くわい	蓮根|芋茎|牛蒡|蕪|蕗	こわい|くわえ|くをい|けわい|くわう
4	辣韭	らっきょう	韮|葱|大蒜|茗荷|生姜	れっきょう|らっきょお|らっきゃう|らつきょう|ろっきょう
4	蜆	しじみ	蛤|浅蜊|牡蠣|栄螺|蛸	せじみ|しじめ|しぜみ|さじみ|しじま
4	蝦蛄	しゃこ	海老|蟹|烏賊|蛸|海鼠	しゅこ|しゃく|しょこ|しゃか|せゃこ
4	寄居虫	やどかり	蟹|蝦蛄|海老|海胆|海鼠	よどかり|やどかれ|やどけり|やづかり|ゆどかり
4	蛸	たこ	烏賊|海胆|海鼠|蛤|蜆	てこ|たく|とこ|たか|だこ
4	魳	かます	鯵|鯖|鱚|鯊|鯔	けます|かまそ|かめす|こます|かませ
4	鸛	こうのとり	鷺|鶴|雁|鴫|鴇	くうのとり|こうのとれ|こうぬとり|こおのとり|こうのつり
4	鷦鷯	みそさざい	駒鳥|山雀|頬白|雲雀|鵯	めそさざい|みそさざえ|みそせざい|みすさざい|みそさぜい
4	鵆	ちどり	鴫|鷺|雁|鴇|鴎	てどり|ちどれ|ちづり|たどり|ちどら
4	鶲	ひたき	瑠璃鶲|尉鶲|黄鶲|駒鳥|雲雀	へたき|ひたけ|ひてき|はたき|ひたか
4	蛆	うじ	蛹|蚋|虻|蠅|蚊	おじ|うぜ|えじ|うざ|ゆじ
4	虻	あぶ	蚋|蚊|蠅|蜂|蛆	えぶ|あぼ|おぶ|あべ|やぶ
4	蛹	さなぎ	蛆|繭|蚕|蝶|蛾	せなぎ|さなげ|さねぎ|そなぎ|さなが
4	蜈蚣	むかで	蠍|蚰蜒|馬陸|蜘蛛|蛞蝓	もかで|むかぢ|むけで|めかで|むかど
4	蠍	さそり	蜈蚣|蜘蛛|蟹|蝮|蛞蝓	せそり|さそれ|さすり|そそり|さそら
4	蜥蜴	とかげ	守宮|蟒蛇|蝮|蛙|蛞蝓	つかげ|とかぎ|とけげ|たかげ|とかご
4	夙に	つとに	予て|既に|早々|予々|平素	ととに|つとね|つつに|てとに|つとな
4	悉く	ことごとく	殆ど|凡そ|全て|遍く|漏れなく	くとごとく|ことごとこ|ことぐとく|こつごとく|ことごつく
4	挙って	こぞって	揃って|競って|集って|連れて|伴って	くぞって|こぞっち|こぞつて|こずって|かぞって
4	努努	ゆめゆめ	決して|断じて|努めて|極々|到底	よめゆめ|ゆめゆみ|ゆめよめ|ゆみゆめ|やめゆめ
4	苟も	いやしくも	仮にも|少なくとも|何卒|努努|徒に	えやしくも|いやしくむ|いやせくも|いよしくも|いやしこも
4	蔑ろ	ないがしろ	疎か|軽視|粗略|放置|等閑	ねいがしろ|ないがしる|ないげしろ|なえがしろ|ないがせろ
4	直向き	ひたむき	一途|一心|只管|真摯|専心	へたむき|ひたむけ|ひたもき|ひてむき|はたむき
4	只管	ひたすら	専ら|一途|直向き|黙々|終始	へたすら|ひたすれ|ひたそら|ひてすら|はたすら
4	一入	ひとしお	一際|格別|殊更|一層|一段と	へとしお|ひとしう|ひとせお|ひつしお|はとしお
4	弥増す	いやます	増々|高まる|募る|弥栄|増幅	えやます|いやまそ|いやめす|いよます|うやます
4	如何様	いかさま	如何|如何にも|所謂|何様|如何程	えかさま|いかさめ|いかせま|いけさま|うかさま
4	何某	なにがし	某氏|某人|誰某|何人|某者	ねにがし|なにがせ|なにげし|なねがし|のにがし
4	漫ろ	そぞろ	徒然|漫然|漠然|何となく|無闇	すぞろ|そぞる|そずろ|さぞろ|そぞら
4	頗る	すこぶる	甚だ|極めて|大層|随分|殊更	そこぶる|すこぶろ|すこぼる|すくぶる|せこぶる
4	辛うじて	かろうじて	漸く|何とか|辛くも|僅かに|やっと	けろうじて|かろうじち|かろおじて|かるうじて|かろうぜて
4	剰え	あまつさえ	更に|加えて|況して|尚且つ|其上	えまつさえ|あまつさい|あまとさえ|あめつさえ|あまつせえ
4	況や	いわんや	況して|まして|ましてや|尚更|当然	えわんや|いわんよ|いわむや|いをんや|うわんや
4	嘸	さぞ	如何にも|定めし|きっと|恐らく|必ず	せぞ|さず|そぞ|さざ|ざぞ
4	予々	かねがね	予て|常々|平素|以前|折々	けねがね|かねがに|かねげね|かにがね|こねがね
4	旁々	かたがた	序でに|併せて|兼ねて|折々|諸々	けたがた|かたがて|かたげた|かてがた|こたがた
4	徒に	いたずらに	無闇に|漫然と|徒然に|無駄に|空しく	えたずらに|いたずらね|いたぞらに|いてずらに|いたずれに
4	矢鱈	やたら	無闇|滅多|滅法|頻り|徒に	よたら|やたれ|やてら|ゆたら|やたろ
4	滅法	めっぽう	非常に|頗る|大層|極端|甚だ	みっぽう|めっぽお|めっぷう|めつぽう|もっぽう
4	俄か	にわか	突然|急遽|不意|忽然|俄然	ねわか|にわけ|にをか|なわか|にわこ
4	抑々	そもそも	元来|本来|凡そ|第一|元々	すもそも|そもそむ|そもすも|そむそも|さもそも
4	嘯く	うそぶく	呟く|囁く|喚く|嘲る|吠える	おそぶく|うそぶこ|うそぼく|うすぶく|えそぶく
4	嬲る	なぶる	弄ぶ|苛む|虐げる|嘲る|揶う	ねぶる|なぶろ|なぼる|のぶる|なぶれ
4	賺す	すかす	宥める|騙す|誑す|慰める|丸め込む	そかす|すかそ|すけす|せかす|すかせ
4	託ける	かこつける	託つ|言い訳する|取り繕う|誤魔化す|口実にする	けこつける|かこつけろ|かことける|かくつける|かこつきる
4	拐かす	かどわかす	攫う|誘う|誑かす|連れ去る|騙す	けどわかす|かどわかそ|かどをかす|かづわかす|かどわけす
4	攫う	さらう	奪取|連れ去る|誘拐|持ち去る|掠める	せらう|さらお|されう|そらう|さらえ
4	噤む	つぐむ	閉ざす|黙る|塞ぐ|結ぶ|押し黙る	とぐむ|つぐも|つごむ|てぐむ|つぐめ
4	啜る	すする	舐める|飲む|吸う|噛む|呑む	そする|すすろ|すそる|せする|すすれ
4	嘶く	いななく	吠える|唸る|鳴く|囀る|咆える	えななく|いななこ|いなねく|いねなく|うななく
4	吃る	どもる	噛む|詰まる|淀む|口籠る|躓く	づもる|どもろ|どむる|だもる|どもれ
4	窘める	たしなめる	諫める|戒める|叱る|咎める|宥める	てしなめる|たしなめろ|たしねめる|たせなめる|たしなみる
4	謗る	そしる	罵る|蔑む|嘲る|貶す|咎める	すしる|そしろ|そせる|さしる|そしれ
4	気圧される	けおされる	怯む|圧倒される|気後れする|竦む|臆する	きおされる|けおされろ|けおせれる|けうされる|けおさりる
4	気触れる	かぶれる	爛れる|荒れる|腫れる|染まる|痒がる	けぶれる|かぶれろ|かぶりる|かぼれる|こぶれる
4	靡く	なびく	揺れる|翻る|棚引く|傾く|流れる	ねびく|なびこ|なべく|のびく|なびけ
4	拭う	ぬぐう	拭く|払う|擦る|洗う|清める	のぐう|ぬぐお|ぬごう|ねぐう|ぬぐえ
4	悄気る	しょげる	萎れる|落ち込む|塞ぐ|項垂れる|気落ちする	しゃげる|しょげろ|しょぎる|しゅげる|しょげれ
4	不貞腐れる	ふてくされる	拗ねる|腐る|ふて寝する|僻む|むくれる	ほてくされる|ふてくされろ|ふてくせれる|ふちくされる|ふてこされる
4	破落戸	ごろつき	無頼漢|ならず者|悪漢|遊び人|博徒	ぐろつき|ごろつけ|ごろとき|ごるつき|がろつき
4	脚絆	きゃはん	手甲|袴|足袋|草鞋|草履	きゅはん|きゃはむ|きゃへん|きょはん|きゃはの
4	狩衣	かりぎぬ	直垂|水干|束帯|衣冠|帷子	けりぎぬ|かりぎの|かりげぬ|かれぎぬ|こりぎぬ
4	直垂	ひたたれ	狩衣|水干|束帯|裃|帷子	へたたれ|ひたたり|ひたてれ|ひてたれ|はたたれ
4	帷子	かたびら	狩衣|単衣|直垂|水干|襦袢	けたびら|かたびれ|かたべら|かてびら|こたびら
4	蔀	しとみ	障子|襖|簾|格子|板戸	せとみ|しとめ|しつみ|さとみ|しとま
4	懸魚	げぎょ	破風|鬼瓦|欄間|蟇股|鴟尾	ぎぎょ|げぎゃ|ごぎょ|げぎゅ|けぎょ
4	蟇股	かえるまた	懸魚|斗栱|欄間|垂木|破風	けえるまた|かえるまて|かえろまた|かいるまた|かえるめた
4	簀子	すのこ	縁側|板間|畳|筵|土間	そのこ|すのく|すぬこ|せのこ|すのか
4	網代	あじろ	簾|格子|板戸|筵|垣根	えじろ|あじる|あぜろ|おじろ|あじら
4	鞴	ふいご	送風機|炉|火床|金床|砥石	ほいご|ふいぐ|ふえご|へいご|ふいが
4	轆轤	ろくろ	糸車|滑車|車輪|旋盤|巻軸	るくろ|ろくる|ろころ|らくろ|ろくら
4	躑躅色	つつじいろ	鴇色|利休鼠|胡桃色|海松色|猩々緋	とつじいろ|つつじいる|つつぜいろ|つとじいろ|つつじえろ
4	鴇色	ときいろ	利休鼠|胡桃色|海松色|猩々緋|納戸色	つきいろ|ときいる|ときえろ|とけいろ|たきいろ
4	利休鼠	りきゅうねず	胡桃色|海松色|猩々緋|納戸色|錆浅葱	れきゅうねず|りきゅうねぞ|りきゅおねず|りきゃうねず|りきゅうにず
4	胡桃色	くるみいろ	海松色|猩々緋|納戸色|錆浅葱|甕覗き	こるみいろ|くるみいる|くるめいろ|くろみいろ|くるみえろ
4	海松色	みるいろ	猩々緋|納戸色|錆浅葱|甕覗き|桔梗色	めるいろ|みるいる|みるえろ|みろいろ|まるいろ
4	猩々緋	しょうじょうひ	納戸色|錆浅葱|甕覗き|桔梗色|鉄紺	しゃうじょうひ|しょうじょうへ|しょうじゃうひ|しょおじょうひ|しょうじょおひ
4	納戸色	なんどいろ	錆浅葱|甕覗き|桔梗色|鉄紺|杜若色	ねんどいろ|なんどいる|なんづいろ|なむどいろ|なんどえろ
4	錆浅葱	さびあさぎ	甕覗き|桔梗色|鉄紺|杜若色|勝色	せびあさぎ|さびあさげ|さびえさぎ|さべあさぎ|さびあせぎ
4	甕覗き	かめのぞき	桔梗色|鉄紺|杜若色|勝色|藍鼠	けめのぞき|かめのぞけ|かめぬぞき|かみのぞき|かめのずき
4	桔梗色	ききょういろ	鉄紺|杜若色|勝色|藍鼠|新橋色	けきょういろ|ききょういる|ききょおいろ|ききゃういろ|ききょうえろ
4	鉄紺	てつこん	杜若色|勝色|藍鼠|新橋色|勿忘草色	ちつこん|てつこむ|てつくん|てとこん|とつこん
4	杜若色	かきつばたいろ	勝色|藍鼠|新橋色|勿忘草色|紺青	けきつばたいろ|かきつばたいる|かきつべたいろ|かけつばたいろ|かきつばたえろ
4	勝色	かちいろ	藍鼠|新橋色|勿忘草色|紺青|瑠璃紺	けちいろ|かちいる|かちえろ|かていろ|こちいろ
4	藍鼠	あいねず	新橋色|勿忘草色|紺青|瑠璃紺|常磐色	えいねず|あいねぞ|あいにず|あえねず|おいねず
4	新橋色	しんばしいろ	勿忘草色|紺青|瑠璃紺|常磐色|鳩羽色	せんばしいろ|しんばしいる|しんばせいろ|しむばしいろ|しんばしえろ
4	勿忘草色	わすれなぐさいろ	紺青|瑠璃紺|常磐色|鳩羽色|躑躅色	やすれなぐさいろ|わすれなぐさいる|わすれなごさいろ|わそれなぐさいろ|わすれなぐさえろ
